      0.000152      0.000152      0.000152      0.000152      0.000148      0.000131      0.000115      0.000098
      0.000081      0.000064      0.000047      0.000030      0.000030      0.000030      0.000030      0.000030
      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030
      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030
      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030
      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030      0.000030
      0.000030      0.000030      0.000030      0.000047      0.000064      0.000081      0.000098      0.000115
      0.000131      0.000148      0.000152      0.000152      0.000152      0.000152
