     -1.61552680      1.12980769
     -1.53419593      1.13942308
     -1.45286506      1.13942308
     -1.36414048      1.16346154
     -1.29390018      1.17307692
     -1.21996303      1.18750000
     -1.12014787      1.20192308
     -1.05730129      1.20673077
     -0.97597043      1.22596154
     -0.88354898      1.24519231
     -0.80961183      1.24519231
     -0.72828096      1.22115385
     -0.64695009      1.02403846
     -0.56561922      0.74038462
     -0.48798521      0.46634615
     -0.41774492      0.29326923
     -0.31792976      0.14423077
     -0.24029575     -0.01442308
     -0.16266174     -0.09615385
     -0.09242144     -0.13942308
      0.00369686     -0.17307692
      0.08502773     -0.17307692
      0.16266174     -0.09615385
      0.24029575      0.00961538
      0.33271719      0.17307692
      0.40295749      0.30769231
      0.48428835      0.47596154
      0.55822551      0.75000000
      0.63585952      1.03365385
      0.71719039      1.21153846
      0.80221811      1.26442308
      0.88724584      1.26442308
      0.96118299      1.25000000
      1.04621072      1.24519231
      1.12014787      1.22596154
      1.20147874      1.23076923
      1.28280961      1.21153846
      1.36044362      1.20192308
      1.44547135      1.20192308
      1.53049908      1.17307692
      1.60443623      1.18750000
