     -4.61290323      0.98181818
     -4.25161290      0.97500000
     -3.89032258      0.97045455
     -3.52903226      0.96136364
     -3.11612903      0.95227273
     -2.67741935      0.93181818
     -2.31612903      0.91136364
     -2.05806452      0.88181818
     -1.82580645      0.84318182
     -1.61935484      0.80681818
     -1.46451613      0.75454545
     -1.28387097      0.72045455
     -1.18064516      0.67045455
     -0.97419355      0.61136364
     -0.97419355      0.55227273
     -0.94838710      0.51136364
     -0.84516129      0.46363636
     -0.81935484      0.41818182
     -0.74193548      0.36136364
     -0.66451613      0.31818182
     -0.66451613      0.24545455
     -0.66451613      0.21363636
     -0.61290323      0.15909091
     -0.61290323      0.10454545
     -0.56129032      0.04772727
     -0.53548387      0.00681818
     -0.22580645      0.00681818
      0.00645161      0.00681818
      0.36774194     -0.00000000
      0.60000000     -0.02045455
      0.67741935     -0.04772727
      0.72903226     -0.10681818
      0.83225806     -0.12954545
      0.93548387     -0.16818182
      1.03870968     -0.21136364
      1.09032258     -0.25227273
      1.27096774     -0.27500000
      1.45161290     -0.25227273
      1.58064516     -0.21363636
      1.68387097     -0.17727273
      1.78709677     -0.13636364
      1.91612903     -0.10454545
      2.07096774     -0.05227273
      2.14838710      0.00227273
      2.30322581      0.05000000
      2.32903226      0.09545455
      2.43225806      0.15000000
      2.45806452      0.20227273
      2.56129032      0.26136364
      2.71612903      0.31590909
      2.76774194      0.36363636
      2.87096774      0.40681818
      3.02580645      0.45681818
      3.20645161      0.50681818
      3.30967742      0.55681818
      3.56774194      0.60681818
      3.72258065      0.66136364
      3.90322581      0.70909091
      4.26451613      0.74545455
      4.57419355      0.77045455
      5.03870968      0.79318182
      5.76129032      0.80909091
      6.25161290      0.81590909
      6.89677419      0.80909091
      7.43870968      0.80000000
      8.34193548      0.80909091
      8.62580645      0.80909091
      9.14193548      0.81590909
      9.63225806      0.81363636
     10.04516129      0.80681818
     10.56129032      0.80681818
     10.94838710      0.80454545
     11.49032258      0.81590909
     11.95483871      0.81363636
     12.52258065      0.81590909
     13.09032258      0.81590909
     13.55483871      0.81590909
     13.99354839      0.82272727
     14.48387097      0.82272727
     14.92258065      0.82500000
      5.40000000      0.81363636
