     -1.61075070     -0.03846154
     -1.51807229     -0.02564103
     -1.44022243     -0.01282051
     -1.35495829      0.00000000
     -1.27340130      0.00854701
     -1.19555144      0.02136752
     -1.11399444      0.05982906
     -1.04726599      0.07692308
     -0.95458758      0.11111111
     -0.86932345      0.12820513
     -0.79147359      0.18376068
     -0.70991659      0.22222222
     -0.64318814      0.19230769
     -0.55421687      0.20085470
     -0.48007414      0.19230769
     -0.38739574      0.18803419
     -0.31696015      0.17948718
     -0.23911029      0.15811966
     -0.15013902      0.09829060
     -0.06858202      0.00854701
      0.00926784     -0.02991453
      0.09082484     -0.06410256
      0.17608897     -0.19658120
      0.25393883     -0.34615385
      0.33178869     -0.44871795
      0.40222428     -0.47863248
      0.48007414     -0.57264957
      0.55421687     -0.59401709
      0.63577386     -0.57692308
      0.72474513     -0.51709402
      0.81742354     -0.43162393
      0.89156627     -0.37606838
      0.97312326     -0.33760684
      1.05097312     -0.31623932
      1.13994439     -0.29487179
      1.21779425     -0.26495726
      1.28822984     -0.23076923
      1.38090825     -0.20940171
      1.45134384     -0.19658120
      1.52919370     -0.19230769
      1.61816497     -0.18376068
