     -1.60849492      1.12500000
     -1.52723915      1.13942308
     -1.46075716      1.13942308
     -1.37211450      1.13461538
     -1.29085873      1.14903846
     -1.21698984      1.14423077
     -1.13204063      1.14903846
     -1.04709141      1.14423077
     -0.96952909      1.15384615
     -0.88457987      1.14423077
     -0.80701754      1.10096154
     -0.72945522      1.01923077
     -0.64819945      0.89423077
     -0.55955679      0.75961538
     -0.48568790      0.61057692
     -0.39704524      0.44230769
     -0.32317636      0.33173077
     -0.24192059      0.19711538
     -0.16435826      0.09615385
     -0.08679594      0.02403846
     -0.00184672     -0.01442308
      0.08310249      0.00000000
      0.15697138      0.06730769
      0.24192059      0.20192308
      0.31948292      0.36538462
      0.39704524      0.48076923
      0.47460757      0.60576923
      0.55586334      0.76442308
      0.63711911      0.95192308
      0.71468144      1.06730769
      0.80332410      1.14423077
      0.88088643      1.18269231
      0.95475531      1.18269231
      1.04339797      1.18269231
      1.12465374      1.18750000
      1.20221607      1.18750000
      1.27239151      1.18269231
      1.36103416      1.18269231
      1.44228994      1.18269231
      1.52354571      1.17307692
      1.60110803      1.16346154
