     -0.90791300      0.00379747
     -0.85423415      0.00316456
     -0.78574734      0.00316456
     -0.73391948      0.00506329
     -0.70245257      0.00759494
     -0.68764461      0.02088608
     -0.66173068      0.03670886
     -0.65987969      0.06075949
     -0.64692272      0.09367089
     -0.65247571      0.12468354
     -0.63581675      0.15000000
     -0.60990282      0.15949367
     -0.58954188      0.14936709
     -0.58028690      0.13227848
     -0.57473392      0.10949367
     -0.57288292      0.09240506
     -0.55252198      0.07784810
     -0.52660805      0.06139241
     -0.48403517      0.05506329
     -0.46367422      0.05759494
     -0.41184637      0.06139241
     -0.36372050      0.06392405
     -0.31929662      0.06645570
     -0.26191578      0.06582278
     -0.20823693      0.06645570
     -0.16381305      0.06708861
     -0.11013420      0.06582278
     -0.05460435      0.06518987
     -0.00462749      0.06455696
      0.05460435      0.06582278
      0.11198519      0.06582278
      0.16751504      0.06708861
      0.22119389      0.07088608
      0.25821379      0.06898734
      0.32114762      0.06898734
      0.36742249      0.06708861
      0.39518741      0.06708861
      0.43961129      0.06139241
      0.46182323      0.06139241
      0.50994910      0.06139241
      0.54511800      0.06772152
      0.56732994      0.07531646
      0.56732994      0.08734177
      0.56918093      0.10569620
      0.59139287      0.12848101
      0.60249884      0.15000000
      0.59879685      0.16265823
      0.62841277      0.17088608
      0.62656178      0.14936709
      0.64322073      0.11772152
      0.65062471      0.08481013
      0.66543267      0.05316456
      0.67838963      0.03291139
      0.68764461      0.02088608
      0.70430356      0.01708861
      0.72651550      0.01012658
      0.76538640      0.00632911
      0.80610828      0.00506329
      0.85238316      0.00379747
      0.88014808      0.00379747
      0.92272096      0.00569620
      0.95418788      0.00506329
