     -5.13782542      0.99558360
     -4.60183767      0.99842271
     -4.02756508      0.99274448
     -3.52986217      0.99274448
     -3.03215926      0.97570978
     -2.61102603      0.95867508
     -2.11332312      0.93028391
     -1.53905054      0.86498423
     -1.27105666      0.79400631
     -1.04134763      0.70883281
     -0.77335375      0.49589905
     -0.65849923      0.37097792
     -0.62021440      0.23753943
     -0.58192956      0.08990536
     -0.58192956      0.00189274
     -0.08422665     -0.01514196
      0.37519142     -0.00094637
      0.75803982     -0.07192429
      0.94946401     -0.10883281
      1.06431853     -0.16845426
      1.14088821     -0.19968454
      1.29402757     -0.22523659
      1.52373660     -0.24227129
      1.79173047     -0.24227129
      1.98315467     -0.23375394
      2.05972435     -0.17697161
      2.25114855     -0.12018927
      2.25114855     -0.05488959
      2.36600306      0.00189274
      2.51914242      0.06719243
      2.67228178      0.13249211
      2.86370597      0.20630915
      2.90199081      0.26309148
      3.01684533      0.30851735
      3.20826953      0.37381703
      3.36140888      0.42208202
      3.55283308      0.47886435
      3.74425727      0.52996845
      3.97396631      0.57539432
      4.20367534      0.61230284
      4.43338438      0.66624606
      4.89280245      0.70883281
      5.16079632      0.74006309
      5.46707504      0.76277603
      5.92649311      0.79684543
      6.34762634      0.80820189
      6.76875957      0.81388013
      7.22817764      0.81388013
      7.87901991      0.81671924
      8.10872894      0.81671924
      8.60643185      0.80536278
      9.10413476      0.80536278
      9.37212864      0.81104101
      9.75497703      0.81104101
     10.17611026      0.80820189
     10.78866769      0.81388013
     11.24808576      0.82523659
     11.82235835      0.82807571
     12.12863706      0.83943218
     12.70290965      0.83659306
     13.23889740      0.83091483
     13.50689127      0.83659306
     14.19601838      0.83659306
     14.46401225      0.83659306
     14.88514548      0.83659306
