     -1.59554731     -0.10683761
     -1.51391466     -0.11111111
     -1.43228200     -0.10683761
     -1.35064935     -0.10256410
     -1.27643785     -0.08547009
     -1.18367347     -0.06410256
     -1.11317254     -0.05128205
     -1.01669759     -0.03418803
     -0.94990724     -0.02136752
     -0.87569573      0.00854701
     -0.77551020      0.05982906
     -0.72356215      0.10683761
     -0.62337662      0.17094017
     -0.54545455      0.20085470
     -0.46011132      0.16239316
     -0.38589981      0.10683761
     -0.30426716      0.09401709
     -0.23005566      0.08547009
     -0.15213358      0.05555556
     -0.06679035      0.06410256
      0.01855288      0.11965812
      0.10389610      0.10256410
      0.18181818      0.02991453
      0.24860853     -0.01282051
      0.33395176     -0.06837607
      0.41929499     -0.14529915
      0.49350649     -0.21367521
      0.57884972     -0.31196581
      0.65306122     -0.36324786
      0.73840445     -0.31623932
      0.82003711     -0.29487179
      0.88311688     -0.26923077
      0.97959184     -0.25641026
      1.06864564     -0.23076923
      1.14285714     -0.22222222
      1.21706865     -0.21367521
      1.29870130     -0.21367521
      1.38775510     -0.18803419
      1.46196660     -0.17948718
      1.54359926     -0.17948718
      1.61781076     -0.15811966
