      0.53067993     -0.00619195
      0.59701493     -0.01919505
      0.70480929     -0.03219814
      0.77943615     -0.03962848
      0.88723051     -0.05263158
      0.91210614     -0.06563467
      0.96185738     -0.08606811
      1.00331675     -0.10835913
      1.03648425     -0.12879257
      1.09452736     -0.14551084
      1.12769486     -0.17337461
      1.18573798     -0.20123839
      1.23548922     -0.22538700
      1.29353234     -0.26068111
      1.32669983     -0.28482972
      1.37645108     -0.30526316
      1.42620232     -0.32755418
      1.50912106     -0.34427245
      1.59203980     -0.34241486
      1.64179104     -0.32012384
      1.71641791     -0.29040248
      1.75787728     -0.24953560
      1.79104478     -0.21238390
      1.83250415     -0.18266254
      1.84908789     -0.14365325
      1.89054726     -0.10464396
      1.92371476     -0.07306502
      1.94859038     -0.04520124
      1.99004975     -0.01547988
      2.04809287      0.01795666
      2.08126036      0.06068111
      2.13101161      0.11826625
      2.18905473      0.17585139
      2.23880597      0.22972136
      2.35489221      0.30773994
      2.46268657      0.37275542
      2.62023217      0.44705882
      2.69485904      0.49535604
      2.86898839      0.55294118
      3.03482587      0.59009288
      3.15920398      0.61981424
      3.26699834      0.65510836
      3.39966833      0.67182663
      3.54892206      0.68668731
      3.70646766      0.70526316
      3.84742952      0.71826625
      4.04643449      0.72755418
      4.25373134      0.73684211
      4.43615257      0.73684211
