      0.06000000     -0.17200000      0.11759924     -0.00027661      0.00003976      3.40490332     -0.00885215      0.00131928
      0.06000000     -0.15600000      0.11787491     -0.00078933      0.00003984      3.41354519     -0.02541564      0.00132409
      0.06000000     -0.14000000      0.11844968     -0.00134227      0.00004002      3.43152685     -0.04312978      0.00133477
      0.06000000     -0.12400000      0.11931988     -0.00183062      0.00004029      3.45837101     -0.05899276      0.00135255
      0.06000000     -0.10800000      0.12055965     -0.00237363      0.00004076      3.49628027     -0.07609811      0.00138361
      0.06000000     -0.09266000      0.12211844     -0.00278110      0.00004158      3.54320027     -0.08850668      0.00144394
      0.06000000     -0.07866000      0.12414744     -0.00322907      0.00004317      3.60598245     -0.10023177      0.00156512
      0.06000000     -0.06600000      0.12633286     -0.00344045      0.00004677      3.67472841     -0.10257651      0.00186354
      0.06000000     -0.05466000      0.12804306     -0.00391649      0.00005080      3.73574915     -0.10772724      0.00399166
      0.06000000     -0.04466000      0.11621106     -0.00335388      0.00005054      3.41676451     -0.08006653      0.01357370
      0.06000000     -0.03600000      0.08332158     -0.00027290      0.00002059      2.49242744      0.01528648      0.02720154
      0.06000000     -0.02800000      0.05280956     -0.00112928      0.00003644      1.59816131     -0.01057736      0.02653996
      0.06000000     -0.02000000      0.02629151      0.00045322      0.00019999      0.81652568      0.03150023      0.02798972
      0.06000000     -0.01200000      0.00318527     -0.00058442      0.00047127      0.13109923     -0.00551862      0.02348896
      0.06000000     -0.00400000     -0.01172053      0.00003222      0.00052837     -0.32052027      0.00452749      0.01511495
      0.06000000      0.00400000     -0.01172608     -0.00022426      0.00052709     -0.32054291     -0.01021064      0.01505805
      0.06000000      0.01200000      0.00311239      0.00040828      0.00046933      0.12934135      0.00039955      0.02332976
      0.06000000      0.02000000      0.02621612     -0.00058819      0.00019893      0.81467287     -0.03540317      0.02777979
      0.06000000      0.02800000      0.05271555      0.00106023      0.00003632      1.59563363      0.00861232      0.02587654
      0.06000000      0.03600000      0.08323777      0.00022821      0.00002065      2.48993581     -0.01647334      0.02652552
      0.06000000      0.04466000      0.11613506      0.00335824      0.00005066      3.41441555      0.08028984      0.01346298
      0.06000000      0.05466000      0.12800242      0.00393283      0.00005083      3.73458274      0.10829268      0.00404839
      0.06000000      0.06600000      0.12631616      0.00346293      0.00004677      3.67431904      0.10330398      0.00186915
      0.06000000      0.07866000      0.12414435      0.00324974      0.00004318      3.60593274      0.10087920      0.00157150
      0.06000000      0.09266000      0.12212787      0.00279864      0.00004157      3.54348045      0.08904855      0.00144387
      0.06000000      0.10800000      0.12057165      0.00238633      0.00004076      3.49663900      0.07648658      0.00138427
      0.06000000      0.12400000      0.11933350      0.00183943      0.00004030      3.45879212      0.05925630      0.00135288
      0.06000000      0.14000000      0.11846272      0.00134750      0.00004002      3.43192696      0.04328906      0.00133505
      0.06000000      0.15600000      0.11789172      0.00079239      0.00003984      3.41404551      0.02550215      0.00132421
      0.06000000      0.17200000      0.11761371      0.00027744      0.00003976      3.40534227      0.00887905      0.00131942
