     -0.25200000     -0.00400000      0.10266240      2.93988661
     -0.25200000      0.00400000      0.10307063      2.92231440
     -0.23600000     -0.00400000      0.10250527      2.93248224
     -0.23600000      0.00400000      0.10282109      2.94804669
     -0.22000000     -0.00400000      0.10253463      2.93174345
     -0.22000000      0.00400000      0.10240637      2.92565580
     -0.20400000     -0.00400000      0.10229642      2.92474542
     -0.20400000      0.00400000      0.10247814      2.93238876
     -0.18800000     -0.00400000      0.10196918      2.91625001
     -0.18800000      0.00400000      0.10199556      2.91585247
     -0.17200000     -0.00400000      0.10159782      2.90506707
     -0.17200000      0.00400000      0.10171310      2.90880280
     -0.15600000     -0.00400000      0.10098036      2.88636206
     -0.15600000      0.00400000      0.10103211      2.88769178
     -0.14000000     -0.00400000      0.10019567      2.86280056
     -0.14000000      0.00400000      0.10027257      2.86497213
     -0.12400000     -0.00400000      0.09893428      2.82497986
     -0.12400000      0.00400000      0.09899244      2.82640640
     -0.10800000     -0.00400000      0.09721188      2.77393502
     -0.10800000      0.00400000      0.09727218      2.77541986
     -0.09265000     -0.00400000      0.09424760      2.68727062
     -0.09265000      0.00400000      0.09429914      2.68844354
     -0.07865000     -0.00400000      0.09077234      2.58703780
     -0.07865000      0.00400000      0.09082033      2.58811495
     -0.06600000     -0.00400000      0.08445148      2.40845916
     -0.06600000      0.00400000      0.08449364      2.40937305
     -0.05465000     -0.00400000      0.07797536      2.22588272
     -0.05465000      0.00400000      0.07801149      2.22664500
     -0.04465000     -0.00400000      0.06395903      1.83913443
     -0.04465000      0.00400000      0.06398878      1.83975388
     -0.03600000     -0.00400000      0.05433291      1.56439895
     -0.03600000      0.00400000      0.05435365      1.56481494
     -0.02800000     -0.00400000      0.02511123      0.78535423
     -0.02800000      0.00400000      0.02512484      0.78560189
     -0.02000000     -0.00400000      0.01300992      0.40410725
     -0.02000000      0.00400000      0.01301358      0.40418255
     -0.01200000     -0.00400000      0.00000000      0.00000000
     -0.01200000      0.00400000      0.00000000      0.00000000
     -0.00400000     -0.00400000      0.00000000      0.00000000
     -0.00400000      0.00400000      0.00000000      0.00000000
      0.00400000     -0.00400000      0.00000000      0.00000000
      0.00400000      0.00400000      0.00000000      0.00000000
      0.01200000     -0.00400000      0.00000000      0.00000000
      0.01200000      0.00400000      0.00000000      0.00000000
      0.02000000     -0.00400000     -0.00120902     -0.03358276
      0.02000000      0.00400000     -0.00121083     -0.03360947
      0.02800000     -0.00400000     -0.00262612     -0.07743230
      0.02800000      0.00400000     -0.00262311     -0.07732579
      0.03600000     -0.00400000     -0.00748866     -0.21340347
      0.03600000      0.00400000     -0.00745986     -0.21240679
      0.04400000     -0.00400000     -0.00995753     -0.28145421
      0.04400000      0.00400000     -0.00994815     -0.28102364
      0.05200000     -0.00400000     -0.01090790     -0.30072844
      0.05200000      0.00400000     -0.01089753     -0.30024373
      0.06000000     -0.00400000     -0.01172053     -0.32052027
      0.06000000      0.00400000     -0.01172608     -0.32054291
      0.06800000     -0.00400000     -0.01117476     -0.29754972
      0.06800000      0.00400000     -0.01118326     -0.29768697
      0.07600000     -0.00400000     -0.01115700     -0.29147906
      0.07600000      0.00400000     -0.01117426     -0.29195823
      0.08400000     -0.00400000     -0.01009864     -0.25351461
      0.08400000      0.00400000     -0.01011351     -0.25400515
      0.09200000     -0.00400000     -0.00948301     -0.22975411
      0.09200000      0.00400000     -0.00949470     -0.23030202
      0.10000000     -0.00400000     -0.00807991     -0.18207248
      0.10000000      0.00400000     -0.00808124     -0.18243907
      0.10800000     -0.00400000     -0.00691033     -0.14195045
      0.10800000      0.00400000     -0.00689814     -0.14206452
      0.11600000     -0.00400000     -0.00507173     -0.08256866
      0.11600000      0.00400000     -0.00503812     -0.08217664
      0.12400000     -0.00400000     -0.00327767     -0.02496697
      0.12400000      0.00400000     -0.00321733     -0.02390025
      0.13200000     -0.00400000     -0.00091256      0.04791920
      0.13200000      0.00400000     -0.00081748      0.04991570
      0.14000000     -0.00400000      0.00154863      0.12293593
      0.14000000      0.00400000      0.00168375      0.12603317
      0.14800000     -0.00400000      0.00444403      0.20879328
      0.14800000      0.00400000      0.00462198      0.21310345
      0.15600000     -0.00400000      0.00751882      0.29877033
      0.15600000      0.00400000      0.00773926      0.30429983
      0.16400000     -0.00400000      0.01082853      0.39420421
      0.16400000      0.00400000      0.01108811      0.40088648
      0.17200000     -0.00400000      0.01435446      0.49441712
      0.17200000      0.00400000      0.01464422      0.50202422
      0.18000000     -0.00400000      0.01794468      0.59574746
      0.18000000      0.00400000      0.01825409      0.60402019
      0.18800000     -0.00400000      0.02180596      0.70329818
      0.18800000      0.00400000      0.02211730      0.71178610
      0.19600000     -0.00400000      0.02554641      0.80686824
      0.19600000      0.00400000      0.02584615      0.81520377
      0.20465000     -0.00400000      0.02958659      0.91755718
      0.20465000      0.00400000      0.02985888      0.92529915
      0.21465000     -0.00400000      0.03442381      1.05014473
      0.21465000      0.00400000      0.03464758      1.05665994
      0.22600000     -0.00400000      0.03950838      1.18900254
      0.22600000      0.00400000      0.03966756      1.19374179
      0.23865000     -0.00400000      0.04490823      1.33626645
      0.23865000      0.00400000      0.04499412      1.33888177
      0.25265000     -0.00400000      0.05020582      1.48046119
      0.25265000      0.00400000      0.05021724      1.48083380
      0.26800000     -0.00400000      0.05543037      1.62240607
      0.26800000      0.00400000      0.05537382      1.62073542
      0.28400000     -0.00400000      0.06006947      1.74776218
      0.28400000      0.00400000      0.05996308      1.74460078
      0.30000000     -0.00400000      0.06400242      1.85349816
      0.30000000      0.00400000      0.06386840      1.84946599
      0.31600000     -0.00400000      0.06743820      1.94561241
      0.31600000      0.00400000      0.06730467      1.94152761
      0.33200000     -0.00400000      0.07037275      2.02396871
      0.33200000      0.00400000      0.07026668      2.02066576
      0.34800000     -0.00400000      0.07292143      2.09180379
      0.34800000      0.00400000      0.07285654      2.08981949
      0.36400000     -0.00400000      0.07510991      2.14974354
      0.36400000      0.00400000      0.07508981      2.14921255
      0.38000000     -0.00400000      0.07698595      2.19918030
      0.38000000      0.00400000      0.07700329      2.19986141
      0.39600000     -0.00400000      0.07858360      2.24109587
      0.39600000      0.00400000      0.07862808      2.24266497
      0.41200000     -0.00400000      0.07996094      2.27701569
      0.41200000      0.00400000      0.08002455      2.27923310
      0.42800000     -0.00400000      0.08114715      2.30769762
      0.42800000      0.00400000      0.08121976      2.31022922
      0.44400000     -0.00400000      0.08217991      2.33423484
      0.44400000      0.00400000      0.08224874      2.33663682
      0.46000000     -0.00400000      0.08308670      2.35736257
      0.46000000      0.00400000      0.08314117      2.35921819
      0.47600000     -0.00400000      0.08388338      2.37753246
      0.47600000      0.00400000      0.08391731      2.37858769
      0.49200000     -0.00400000      0.08458833      2.39502847
      0.49200000      0.00400000      0.08459840      2.39522099
      0.50800000     -0.00400000      0.08520126      2.40987496
      0.50800000      0.00400000      0.08518949      2.40931976
      0.52400000     -0.00400000      0.08572176      2.42226519
      0.52400000      0.00400000      0.08569301      2.42113148
      0.54000000     -0.00400000      0.08617116      2.43274452
      0.54000000      0.00400000      0.08613124      2.43121795
      0.55600000     -0.00400000      0.08655575      2.44147325
      0.55600000      0.00400000      0.08651084      2.43977786
      0.57200000     -0.00400000      0.08688507      2.44878192
      0.57200000      0.00400000      0.08684329      2.44722550
      0.58800000     -0.00400000      0.08716704      2.45489223
      0.58800000      0.00400000      0.08713440      2.45373790
      0.60400000     -0.00400000      0.08740743      2.46004714
      0.60400000      0.00400000      0.08738716      2.45945064
      0.62000000     -0.00400000      0.08760620      2.46418189
      0.62000000      0.00400000      0.08760035      2.46417989
      0.63600000     -0.00400000      0.08777324      2.46750930
      0.63600000      0.00400000      0.08778161      2.46805420
      0.65200000     -0.00400000      0.08789288      2.46970043
      0.65200000      0.00400000      0.08791368      2.47069423
      0.66800000     -0.00400000      0.08798324      2.47121412
      0.66800000      0.00400000      0.08801314      2.47252583
      0.68400000     -0.00400000      0.08803452      2.47161657
      0.68400000      0.00400000      0.08806913      2.47307312
      0.70000000     -0.00400000      0.08806451      2.47151762
      0.70000000      0.00400000      0.08809818      2.47288848
      0.71600000     -0.00400000      0.08805356      2.47023900
      0.71600000      0.00400000      0.08808208      2.47131500
      0.73200000     -0.00400000      0.08801562      2.46849902
